date,location,station,avg_temp,min_temp,max_temp,precipitation,humidity
2018-03-23,Pune,ST001,36.45,28.5,43.49,0.93,54
2018-03-24,Pune,ST001,33.54,27.99,38.94,0.4,32
2018-03-25,Pune,ST001,29.4,25.21,35.21,0.18,46
2018-03-26,Pune,ST001,33.42,26.22,39.8,2.04,45
2018-03-27,Pune,ST001,28.96,22.55,36.86,0.86,42
2018-03-28,Pune,ST001,34.76,29.97,40.07,0.87,53
2018-03-29,Pune,ST001,31.35,25.37,39.04,0.22,40
2018-03-30,Pune,ST001,32.19,25.22,37.27,2.43,52
2018-03-31,Pune,ST001,35.31,28.23,43.27,1.53,32
2018-04-01,Pune,ST001,29.57,23.57,36.25,0.23,31
2018-04-02,Pune,ST001,29.33,24.1,35.18,1.02,49
2018-04-03,Pune,ST001,31.11,23.22,37.57,0.71,43
2018-04-04,Pune,ST001,34.68,28.02,39.77,0.54,48
2018-04-05,Pune,ST001,29.04,23.41,34.14,0.07,34
2018-04-06,Pune,ST001,26.14,21.02,30.6,1.09,38
2018-04-07,Pune,ST001,31.37,24.44,35.83,0.18,34
2018-04-08,Pune,ST001,33.56,28.59,38.95,2.44,38
2018-04-09,Pune,ST001,34.97,30.28,42.02,0.24,34
2018-04-10,Pune,ST001,31.29,25.17,37.72,6.85,33
2018-04-11,Pune,ST001,31.38,26.22,35.79,0.16,33
2018-04-12,Pune,ST001,34.8,28.29,42.21,0.33,50
2018-04-13,Pune,ST001,28.13,23.65,34.53,0.33,36
2018-04-14,Pune,ST001,31.36,24.74,39.2,0.53,46
2018-04-15,Pune,ST001,32.6,27.47,39.28,0.72,36
2018-04-16,Pune,ST001,33.13,29.13,37.83,0.06,39
2018-04-17,Pune,ST001,30.99,26.48,36.88,0.32,31
2018-04-18,Pune,ST001,32.15,24.41,38.74,1.58,49
2018-04-19,Pune,ST001,26.56,19.09,30.67,0.19,40
2018-04-20,Pune,ST001,30.54,25.61,34.6,2.96,35
2018-04-21,Pune,ST001,32.94,25.83,37.46,0.31,32
2018-04-22,Pune,ST001,29.74,23.3,34.74,1.04,33
2018-04-23,Pune,ST001,31.98,24.1,37.7,0.65,44
2018-04-24,Pune,ST001,32.78,27.29,38.73,3.58,41
2018-04-25,Pune,ST001,30.99,24.27,35.54,1.64,40
2018-04-26,Pune,ST001,32.06,27.81,38.76,0.02,48
2018-04-27,Pune,ST001,29.51,23.93,35.9,0.2,47
2018-04-28,Pune,ST001,31.12,23.26,36.29,0.15,46
2018-04-29,Pune,ST001,32.85,26.7,36.91,0.21,48
2018-04-30,Pune,ST001,31.79,26.64,36.1,0.6,37
2018-05-01,Pune,ST001,30.09,25.61,35.66,1.49,44
2018-05-02,Pune,ST001,31.8,24.99,36.42,0.4,36
2018-05-03,Pune,ST001,32.81,26.23,38.32,2.64,36
2018-05-04,Pune,ST001,26.66,21.16,33.17,0.04,41
2018-05-05,Pune,ST001,33.64,25.84,39.83,0.25,33
2018-05-06,Pune,ST001,30.28,26.19,35.2,1.11,31
2018-05-07,Pune,ST001,31.88,26.66,37.25,1.2,53
2018-05-08,Pune,ST001,33.49,25.81,39.95,0.26,30
2018-05-09,Pune,ST001,27.76,22.48,35.2,0.07,52
2018-05-10,Pune,ST001,29.13,24.12,36.14,0.24,50
2018-05-11,Pune,ST001,29.97,23.84,36.19,0.15,52
2018-05-12,Pune,ST001,28.79,21.5,34.24,0.48,31
2018-05-13,Pune,ST001,34.25,29.83,39.71,0.61,47
2018-05-14,Pune,ST001,28.45,20.68,35.97,0.39,31
2018-05-15,Pune,ST001,29.02,21.84,33.18,0.88,38
2018-05-16,Pune,ST001,30.6,25.87,38.55,0.21,31
2018-05-17,Pune,ST001,27.41,20.56,34.07,0.13,41
2018-05-18,Pune,ST001,29.09,23.55,35.81,0.53,45
2018-05-19,Pune,ST001,30.55,24.94,34.71,0.36,31
2018-05-20,Pune,ST001,29.02,21.89,35.44,1.22,33
2018-05-21,Pune,ST001,29.45,21.59,35.38,0.37,38
2018-05-22,Pune,ST001,28.38,23.88,32.81,1.23,54
2018-05-23,Pune,ST001,26.11,20.43,31.22,0.34,31
2018-05-24,Pune,ST001,30.04,24.12,37.6,2.38,40
2018-05-25,Pune,ST001,33.08,27.58,39.28,0.71,32
2018-05-26,Pune,ST001,29.15,23.7,34.81,4.03,42
2018-05-27,Pune,ST001,29.5,25.29,33.79,2.71,44
2018-05-28,Pune,ST001,30.41,23.67,37.27,0.32,50
2018-05-29,Pune,ST001,25.98,20.24,32.79,0.64,51
2018-05-30,Pune,ST001,32.4,27.62,38.86,0.93,32
2018-05-31,Pune,ST001,28.99,21.72,35.03,0.21,44
2018-06-01,Pune,ST001,32.01,24.8,37.75,9.66,80
2018-06-02,Pune,ST001,26.69,20.74,33.06,6.31,80
2018-06-03,Pune,ST001,32.18,26.99,37.12,10.15,90
2018-06-04,Pune,ST001,29.77,23.21,37.53,2.83,92
2018-06-05,Pune,ST001,29.15,24.0,35.51,11.28,94
2018-06-06,Pune,ST001,28.33,23.38,33.57,21.74,73
2018-06-07,Pune,ST001,27.14,20.22,32.94,1.89,83
2018-06-08,Pune,ST001,30.2,26.04,37.43,10.76,73
2018-06-09,Pune,ST001,27.74,23.37,32.39,5.15,83
2018-06-10,Pune,ST001,22.98,18.95,28.15,2.18,90
2018-06-11,Pune,ST001,24.72,20.11,31.44,6.97,86
2018-06-12,Pune,ST001,26.64,22.36,31.9,3.77,94
2018-06-13,Pune,ST001,27.6,19.62,34.77,7.86,85
2018-06-14,Pune,ST001,26.66,21.51,31.19,10.21,71
2018-06-15,Pune,ST001,29.34,24.74,36.39,6.43,85
2018-06-16,Pune,ST001,22.23,17.27,26.51,2.24,71
2018-06-17,Pune,ST001,26.71,18.96,30.76,9.97,76
2018-06-18,Pune,ST001,,16.18,29.85,7.54,92
2018-06-19,Pune,ST001,27.8,22.34,34.12,20.95,91
2018-06-20,Pune,ST001,25.78,18.29,31.19,6.21,73
2018-06-21,Pune,ST001,26.78,21.2,31.71,6.18,90
2018-06-22,Pune,ST001,23.82,18.48,30.29,11.25,78
2018-06-23,Pune,ST001,28.4,23.57,34.43,33.85,71
2018-06-24,Pune,ST001,27.74,22.23,35.7,14.07,80
2018-06-25,Pune,ST001,26.59,21.33,34.53,13.23,72
2018-06-26,Pune,ST001,24.89,18.18,31.43,21.66,80
2018-06-27,Pune,ST001,26.31,21.15,32.08,4.61,73
2018-06-28,Pune,ST001,23.34,17.03,29.31,7.93,91
2018-06-29,Pune,ST001,26.64,22.38,33.37,44.74,90
2018-06-30,Pune,ST001,28.25,23.49,32.66,7.92,80
2018-07-01,Pune,ST001,26.84,21.21,32.15,8.91,71
2018-07-02,Pune,ST001,22.74,15.0,27.04,18.72,78
2018-07-03,Pune,ST001,25.01,19.5,29.3,11.92,85
2018-07-04,Pune,ST001,21.23,14.57,26.01,7.29,86
2018-07-05,Pune,ST001,25.2,20.17,31.14,6.47,78
2018-07-06,Pune,ST001,24.79,20.28,31.93,12.09,91
2018-07-07,Pune,ST001,19.55,15.31,25.49,5.93,93
2018-07-08,Pune,ST001,20.97,15.75,26.31,1.48,83
2018-07-09,Pune,ST001,22.76,18.13,27.09,2.57,86
2018-07-10,Pune,ST001,22.59,17.89,28.79,8.1,73
2018-07-11,Pune,ST001,20.45,13.41,25.54,9.11,83
2018-07-12,Pune,ST001,23.84,19.77,30.3,6.84,76
2018-07-13,Pune,ST001,23.4,17.17,31.31,9.4,71
2018-07-14,Pune,ST001,22.28,16.76,26.73,12.87,83
2018-07-15,Pune,ST001,20.91,14.89,25.76,15.26,78
2018-07-16,Pune,ST001,24.75,18.5,30.64,12.51,83
2018-07-17,Pune,ST001,25.95,20.7,33.83,8.66,74
2018-07-18,Pune,ST001,21.11,15.93,28.2,27.35,90
2018-07-19,Pune,ST001,20.7,13.76,28.29,6.04,78
2018-07-20,Pune,ST001,22.99,15.51,28.33,3.44,75
2018-07-21,Pune,ST001,21.0,16.22,28.96,11.74,83
2018-07-22,Pune,ST001,21.35,16.96,25.76,6.07,85
2018-07-23,Pune,ST001,23.15,15.56,27.36,4.85,74
2018-07-24,Pune,ST001,17.2,11.8,24.62,3.35,70
2018-07-25,Pune,ST001,24.17,17.96,31.88,3.03,83
2018-07-26,Pune,ST001,21.3,15.86,25.67,2.9,82
2018-07-27,Pune,ST001,20.11,15.61,24.57,10.24,77
2018-07-28,Pune,ST001,20.7,14.34,24.83,5.37,76
2018-07-29,Pune,ST001,20.69,14.59,25.11,6.27,72
2018-07-30,Pune,ST001,16.84,12.03,21.68,8.87,79
2018-07-31,Pune,ST001,23.82,18.01,31.7,7.9,87
2018-08-01,Pune,ST001,20.5,13.31,27.17,20.95,94
2018-08-02,Pune,ST001,21.26,14.9,28.38,10.32,72
2018-08-03,Pune,ST001,22.26,17.88,29.37,16.52,88
2018-08-04,Pune,ST001,17.81,11.62,23.95,7.31,78
2018-08-05,Pune,ST001,20.98,14.17,28.17,3.04,76
2018-08-06,Pune,ST001,19.24,12.07,25.62,14.38,75
2018-08-07,Pune,ST001,21.58,15.06,26.84,9.44,82
2018-08-08,Pune,ST001,14.92,10.31,21.17,4.69,82
2018-08-09,Pune,ST001,19.28,12.44,25.41,4.51,83
2018-08-10,Pune,ST001,18.06,11.35,25.35,8.37,72
2018-08-11,Pune,ST001,20.23,16.13,28.16,14.85,82
2018-08-12,Pune,ST001,20.21,14.56,25.85,8.96,92
2018-08-13,Pune,ST001,17.51,12.18,24.57,10.21,70
2018-08-14,Pune,ST001,17.4,10.73,21.8,23.82,90
2018-08-15,Pune,ST001,18.63,13.76,25.73,10.01,72
2018-08-16,Pune,ST001,16.8,10.43,22.28,9.37,86
2018-08-17,Pune,ST001,20.53,12.87,24.68,15.23,70
2018-08-18,Pune,ST001,17.77,10.57,23.22,15.11,73
2018-08-19,Pune,ST001,12.09,4.4,18.53,13.33,86
2018-08-20,Pune,ST001,17.57,9.65,22.05,4.7,75
2018-08-21,Pune,ST001,16.02,11.98,23.71,10.35,71
2018-08-22,Pune,ST001,14.63,8.14,18.94,15.97,88
2018-08-23,Pune,ST001,15.41,9.75,23.13,9.64,73
2018-08-24,Pune,ST001,18.28,10.85,25.11,14.14,85
2018-08-25,Pune,ST001,20.88,15.88,26.2,10.39,70
2018-08-26,Pune,ST001,18.57,10.65,24.13,3.34,83
2018-08-27,Pune,ST001,16.47,10.01,23.43,5.45,83
2018-08-28,Pune,ST001,18.73,11.55,25.13,3.09,82
2018-08-29,Pune,ST001,16.64,12.3,23.33,2.85,84
2018-08-30,Pune,ST001,16.05,11.32,21.61,9.68,90
2018-08-31,Pune,ST001,14.97,7.93,20.92,3.25,94
2018-09-01,Pune,ST001,13.58,9.5,21.54,5.55,76
2018-09-02,Pune,ST001,16.51,9.25,21.37,13.04,90
2018-09-03,Pune,ST001,17.65,13.6,23.33,6.8,78
2018-09-04,Pune,ST001,17.03,10.4,22.2,8.63,87
2018-09-05,Pune,ST001,16.27,10.81,23.33,8.53,78
2018-09-06,Pune,ST001,15.04,8.6,22.1,2.93,79
2018-09-07,Pune,ST001,18.41,11.62,23.58,2.71,89
2018-09-08,Pune,ST001,14.12,8.75,18.44,2.81,84
2018-09-09,Pune,ST001,18.67,14.24,22.72,7.37,91
2018-09-10,Pune,ST001,14.71,10.43,20.42,9.67,78
2018-09-11,Pune,ST001,15.21,8.85,20.85,12.78,81
2018-09-12,Pune,ST001,13.59,7.51,21.55,16.76,82
2018-09-13,Pune,ST001,15.67,8.71,21.55,14.3,77
2018-09-14,Pune,ST001,18.88,12.84,23.91,10.44,80
2018-09-15,Pune,ST001,17.83,12.14,25.4,7.77,93
2018-09-16,Pune,ST001,18.82,13.22,24.78,9.59,93
2018-09-17,Pune,ST001,17.78,13.67,24.17,7.69,73
2018-09-18,Pune,ST001,14.17,8.83,18.55,16.71,84
2018-09-19,Pune,ST001,15.84,7.94,21.37,18.26,72
2018-09-20,Pune,ST001,14.82,7.33,22.6,6.39,90
2018-09-21,Pune,ST001,19.44,14.13,25.8,3.67,93
2018-09-22,Pune,ST001,13.86,7.51,19.24,9.81,79
2018-09-23,Pune,ST001,18.44,11.05,24.94,4.22,75
2018-09-24,Pune,ST001,18.42,12.66,26.06,3.63,93
2018-09-25,Pune,ST001,20.47,16.4,25.56,6.79,90
2018-09-26,Pune,ST001,15.53,11.23,21.55,9.1,84
2018-09-27,Pune,ST001,17.99,11.94,25.82,1.05,87
2018-09-28,Pune,ST001,21.43,13.55,26.12,17.3,73
2018-09-29,Pune,ST001,15.05,8.27,21.92,8.46,78
2018-09-30,Pune,ST001,13.02,8.74,19.48,14.92,94
2018-10-01,Pune,ST001,12.26,7.51,18.98,1.82,64
2018-10-02,Pune,ST001,17.97,10.88,23.37,2.44,54
2018-10-03,Pune,ST001,12.26,4.9,17.52,1.5,54
2018-10-04,Pune,ST001,15.59,9.12,22.33,0.8,49
2018-10-05,Pune,ST001,17.38,10.8,22.24,0.75,42
2018-10-06,Pune,ST001,16.84,12.72,22.52,0.18,48
2018-10-07,Pune,ST001,17.38,10.07,22.13,0.16,46
2018-10-08,Pune,ST001,16.95,9.79,20.98,1.69,57
2018-10-09,Pune,ST001,19.29,14.25,27.17,0.48,63
2018-10-10,Pune,ST001,14.4,7.57,20.13,6.5,40
2018-10-11,Pune,ST001,15.03,10.17,22.91,2.75,54
2018-10-12,Pune,ST001,14.84,10.68,19.41,0.9,51
2018-10-13,Pune,ST001,18.4,13.59,24.75,1.6,61
2018-10-14,Pune,ST001,18.58,13.87,23.39,3.01,55
2018-10-15,Pune,ST001,17.63,12.27,24.79,0.16,63
2018-10-16,Pune,ST001,19.27,13.6,26.41,2.46,43
2018-10-17,Pune,ST001,14.11,8.08,18.56,4.8,64
2018-10-18,Pune,ST001,20.41,14.5,28.06,1.43,43
2018-10-19,Pune,ST001,20.13,15.05,24.91,1.0,64
2018-10-20,Pune,ST001,18.44,14.33,24.9,3.16,52
2018-10-21,Pune,ST001,20.79,14.37,28.73,0.27,42
2018-10-22,Pune,ST001,13.27,7.69,20.8,2.69,54
2018-10-23,Pune,ST001,15.82,10.62,23.64,0.19,48
2018-10-24,Pune,ST001,15.4,7.94,20.77,1.13,44
2018-10-25,Pune,ST001,18.66,11.68,23.09,2.97,45
2018-10-26,Pune,ST001,14.82,7.39,19.58,1.68,58
2018-10-27,Pune,ST001,18.86,12.88,24.86,0.78,42
2018-10-28,Pune,ST001,20.27,15.74,27.44,0.9,53
2018-10-29,Pune,ST001,18.84,12.06,23.44,0.12,44
2018-10-30,Pune,ST001,18.0,13.18,24.64,1.75,60
2018-10-31,Pune,ST001,15.27,9.51,20.57,1.08,41
2018-11-01,Pune,ST001,15.65,11.39,21.02,1.11,55
2018-11-02,Pune,ST001,20.34,13.03,26.98,2.04,55
2018-11-03,Pune,ST001,19.37,14.87,25.24,0.4,58
2018-11-04,Pune,ST001,17.65,10.04,24.9,0.61,61
2018-11-05,Pune,ST001,16.89,9.44,21.52,0.29,57
2018-11-06,Pune,ST001,13.43,7.58,20.59,0.24,42
2018-11-07,Pune,ST001,15.62,8.64,19.87,1.96,54
2018-11-08,Pune,ST001,22.26,15.78,27.04,1.9,40
2018-11-09,Pune,ST001,15.32,8.11,21.95,5.06,52
2018-11-10,Pune,ST001,18.64,12.92,26.06,1.36,47
2018-11-11,Pune,ST001,20.53,13.39,25.54,0.06,64
2018-11-12,Pune,ST001,15.64,9.79,20.95,1.14,64
2018-11-13,Pune,ST001,18.9,11.14,25.05,0.15,45
2018-11-14,Pune,ST001,20.65,14.71,25.5,2.58,55
2018-11-15,Pune,ST001,18.71,12.86,25.96,0.58,42
2018-11-16,Pune,ST001,25.09,17.95,32.19,0.7,49
2018-11-17,Pune,ST001,15.21,7.92,19.79,0.3,64
2018-11-18,Pune,ST001,21.31,15.09,27.17,1.56,52
2018-11-19,Pune,ST001,18.7,13.98,25.8,1.79,42
2018-11-20,Pune,ST001,20.89,15.01,26.24,0.57,44
2018-11-21,Pune,ST001,20.26,12.39,26.8,3.38,54
2018-11-22,Pune,ST001,17.79,10.77,21.99,0.93,48
2018-11-23,Pune,ST001,20.01,12.77,26.45,1.18,62
2018-11-24,Pune,ST001,15.53,11.4,20.14,0.28,46
2018-11-25,Pune,ST001,21.06,15.18,28.38,0.56,48
2018-11-26,Pune,ST001,20.5,13.91,25.92,2.05,61
2018-11-27,Pune,ST001,21.36,14.04,26.49,1.34,58
2018-11-28,Pune,ST001,22.4,18.2,29.76,1.02,50
2018-11-29,Pune,ST001,20.99,13.58,25.2,1.39,46
2018-11-30,Pune,ST001,20.63,14.44,26.22,0.2,47
2018-12-01,Pune,ST001,18.48,13.69,23.96,2.02,60
2018-12-02,Pune,ST001,18.98,13.71,24.11,2.77,59
2018-12-03,Pune,ST001,23.27,18.15,30.92,0.01,41
2018-12-04,Pune,ST001,23.95,17.82,30.95,0.31,48
2018-12-05,Pune,ST001,20.39,16.18,24.64,0.89,58
2018-12-06,Pune,ST001,21.13,16.5,27.99,3.17,64
2018-12-07,Pune,ST001,19.17,11.92,25.28,0.11,54
2018-12-08,Pune,ST001,23.87,19.33,31.47,0.39,50
2018-12-09,Pune,ST001,22.88,17.94,28.13,0.24,64
2018-12-10,Pune,ST001,25.81,20.0,32.11,1.13,57
2018-12-11,Pune,ST001,19.74,13.67,25.74,0.85,59
2018-12-12,Pune,ST001,20.97,13.91,26.93,0.16,60
2018-12-13,Pune,ST001,22.44,16.65,28.26,3.55,60
2018-12-14,Pune,ST001,23.48,16.32,28.31,0.99,40
2018-12-15,Pune,ST001,21.72,15.24,28.74,0.91,62
2018-12-16,Pune,ST001,20.4,15.95,26.21,2.43,43
2018-12-17,Pune,ST001,24.4,19.77,32.23,5.54,42
2018-12-18,Pune,ST001,24.18,18.43,29.22,3.36,40
2018-12-19,Pune,ST001,20.71,15.12,27.44,0.69,58
2018-12-20,Pune,ST001,25.84,18.87,33.61,0.52,60
2018-12-21,Pune,ST001,25.57,19.25,32.22,0.43,41
2018-12-22,Pune,ST001,23.43,17.88,30.91,4.24,64
2018-12-23,Pune,ST001,23.44,18.76,30.75,0.35,51
2018-12-24,Pune,ST001,24.62,19.72,30.06,0.62,46
2018-12-25,Pune,ST001,21.65,15.34,28.05,0.9,50
2018-12-26,Pune,ST001,23.74,18.05,28.37,0.99,41
2018-12-27,Pune,ST001,19.08,13.02,25.22,0.52,62
2018-12-28,Pune,ST001,25.88,21.2,30.8,2.94,58
2018-12-29,Pune,ST001,20.66,14.0,27.63,5.58,43
2018-12-30,Pune,ST001,27.54,20.13,33.65,1.42,45
2018-12-31,Pune,ST001,23.64,18.61,29.28,0.13,42
2019-01-01,Pune,ST001,24.12,18.16,29.2,1.29,58
2019-01-02,Pune,ST001,23.34,15.44,31.34,0.55,45
2019-01-03,Pune,ST001,24.23,18.9,28.52,1.81,63
2019-01-04,Pune,ST001,28.12,21.74,32.3,0.51,52
2019-01-05,Pune,ST001,19.66,15.3,24.53,0.29,43
2019-01-06,Pune,ST001,28.08,21.66,35.97,0.33,55
2019-01-07,Pune,ST001,26.15,21.8,34.07,2.02,53
2019-01-08,Pune,ST001,22.89,15.06,29.51,0.66,59
2019-01-09,Pune,ST001,23.32,16.46,30.84,0.36,63
2019-01-10,Pune,ST001,29.51,22.35,34.36,0.52,48
2019-01-11,Pune,ST001,23.87,17.06,31.76,1.08,53
2019-01-12,Pune,ST001,23.55,17.19,28.12,2.2,63
2019-01-13,Pune,ST001,28.73,22.93,33.13,0.15,44
2019-01-14,Pune,ST001,27.1,19.67,31.55,0.91,51
2019-01-15,Pune,ST001,24.43,16.6,30.72,0.96,43
2019-01-16,Pune,ST001,27.1,21.1,34.22,0.31,53
2019-01-17,Pune,ST001,24.5,16.77,29.97,3.02,56
2019-01-18,Pune,ST001,29.31,22.98,37.22,5.05,46
2019-01-19,Pune,ST001,29.35,23.2,35.09,0.38,60
2019-01-20,Pune,ST001,28.32,22.5,32.92,3.13,57
2019-01-21,Pune,ST001,28.07,23.24,33.94,2.3,62
2019-01-22,Pune,ST001,31.28,27.27,38.0,1.15,46
2019-01-23,Pune,ST001,27.53,22.57,34.86,0.35,50
2019-01-24,Pune,ST001,25.06,19.02,30.89,0.15,43
2019-01-25,Pune,ST001,28.77,23.25,35.15,2.86,60
2019-01-26,Pune,ST001,32.5,26.71,37.57,0.1,62
2019-01-27,Pune,ST001,25.8,17.88,32.38,1.61,50
2019-01-28,Pune,ST001,27.36,21.96,35.3,0.24,46
2019-01-29,Pune,ST001,29.19,23.38,33.39,1.07,55
2019-01-30,Pune,ST001,28.28,23.75,35.83,1.91,62
2019-01-31,Pune,ST001,26.36,22.16,32.6,1.98,64
2019-02-01,Pune,ST001,31.1,24.0,36.11,0.54,50
2019-02-02,Pune,ST001,33.86,27.57,41.68,0.59,45
2019-02-03,Pune,ST001,29.3,22.26,35.23,0.98,44
2019-02-04,Pune,ST001,26.99,22.39,32.32,0.11,52
2019-02-05,Pune,ST001,25.69,19.4,30.41,0.43,55
2019-02-06,Pune,ST001,29.77,24.76,34.75,0.33,59
2019-02-07,Pune,ST001,31.74,26.83,39.07,0.7,63
2019-02-08,Pune,ST001,30.47,26.42,36.93,0.29,42
2019-02-09,Pune,ST001,29.53,25.0,37.18,2.2,40
2019-02-10,Pune,ST001,28.34,23.1,33.27,1.3,61
2019-02-11,Pune,ST001,27.34,22.87,31.82,2.73,43
2019-02-12,Pune,ST001,31.68,23.74,35.7,0.95,52
2019-02-13,Pune,ST001,31.95,26.72,37.99,1.71,45
2019-02-14,Pune,ST001,26.64,22.12,34.64,0.23,58
2019-02-15,Pune,ST001,33.64,28.84,40.42,2.19,52
2019-02-16,Pune,ST001,31.5,25.15,36.73,1.34,50
2019-02-17,Pune,ST001,33.41,29.15,40.92,0.38,51
2019-02-18,Pune,ST001,27.47,20.02,34.6,8.25,44
2019-02-19,Pune,ST001,27.51,19.66,31.57,0.56,40
2019-02-20,Pune,ST001,30.27,25.29,37.54,0.03,42
2019-02-21,Pune,ST001,31.8,26.0,37.0,0.96,58
2019-02-22,Pune,ST001,34.73,30.64,39.33,0.05,61
2019-02-23,Pune,ST001,32.41,25.85,37.32,0.27,61
2019-02-24,Pune,ST001,30.41,24.75,36.28,2.27,44
2019-02-25,Pune,ST001,28.76,23.68,34.46,2.07,41
2019-02-26,Pune,ST001,33.8,28.98,38.96,0.96,59
2019-02-27,Pune,ST001,29.05,22.43,33.74,1.99,43
2019-02-28,Pune,ST001,34.83,29.16,41.88,0.57,57
2019-03-01,Pune,ST001,30.69,25.97,38.65,1.6,39
2019-03-02,Pune,ST001,34.89,28.13,42.0,0.68,40
2019-03-03,Pune,ST001,32.95,26.69,38.13,0.32,44
2019-03-04,Pune,ST001,31.22,23.78,36.2,0.33,54
2019-03-05,Pune,ST001,30.44,25.97,35.31,0.67,44
2019-03-06,Pune,ST001,30.89,23.75,35.44,1.21,32
2019-03-07,Pune,ST001,32.65,25.95,38.85,0.1,38
2019-03-08,Pune,ST001,31.93,27.47,38.35,0.79,49
2019-03-09,Pune,ST001,30.51,23.73,37.33,1.6,38
2019-03-10,Pune,ST001,31.5,25.74,38.22,1.83,33
2019-03-11,Pune,ST001,32.09,24.31,37.26,0.9,34
2019-03-12,Pune,ST001,27.28,22.72,32.6,0.64,46
2019-03-13,Pune,ST001,33.02,26.45,39.75,2.86,35
2019-03-14,Pune,ST001,29.9,24.37,35.3,3.03,44
2019-03-15,Pune,ST001,29.56,21.73,34.41,0.48,45
2019-03-16,Pune,ST001,28.42,23.11,33.92,0.07,48
2019-03-17,Pune,ST001,28.23,20.38,33.32,1.25,31
2019-03-18,Pune,ST001,29.23,21.62,33.58,0.14,41
2019-03-19,Pune,ST001,30.68,25.6,38.0,0.16,37
2019-03-20,Pune,ST001,36.57,29.35,43.98,0.46,40
2019-03-21,Pune,ST001,31.14,23.16,36.02,2.22,54
2019-03-22,Pune,ST001,32.72,27.7,36.97,0.26,33
2019-03-23,Pune,ST001,33.23,27.48,40.18,0.27,36
2019-03-24,Pune,ST001,32.66,26.58,37.5,0.88,54
2019-03-25,Pune,ST001,32.22,27.04,37.79,0.59,43
2019-03-26,Pune,ST001,29.77,25.71,34.03,0.56,42
2019-03-27,Pune,ST001,35.61,30.73,40.51,2.28,46
2019-03-28,Pune,ST001,36.4,31.28,43.58,0.46,37
2019-03-29,Pune,ST001,28.74,22.96,35.95,1.16,31
2019-03-30,Pune,ST001,30.19,25.51,35.02,2.53,50
2019-03-31,Pune,ST001,31.83,24.34,37.18,1.56,49
2019-04-01,Pune,ST001,30.33,23.51,34.86,2.53,48
2019-04-02,Pune,ST001,33.56,29.22,37.86,0.36,43
2019-04-03,Pune,ST001,30.84,24.24,38.81,0.87,31
2019-04-04,Pune,ST001,37.2,30.59,43.83,0.0,47
2019-04-05,Pune,ST001,35.05,27.23,41.22,0.06,32
2019-04-06,Pune,ST001,32.89,28.88,39.95,0.09,44
2019-04-07,Pune,ST001,34.67,29.68,42.03,1.89,38
2019-04-08,Pune,ST001,34.83,27.12,42.06,3.13,52
2019-04-09,Pune,ST001,31.14,23.41,35.21,0.96,39
2019-04-10,Pune,ST001,30.57,23.68,35.31,0.11,41
2019-04-11,Pune,ST001,32.51,25.45,39.13,0.28,30
2019-04-12,Pune,ST001,34.21,29.84,39.71,0.59,30
2019-04-13,Pune,ST001,32.59,26.54,40.52,0.18,50
2019-04-14,Pune,ST001,28.79,23.86,35.45,2.55,52
2019-04-15,Pune,ST001,30.46,25.74,38.29,1.56,30
2019-04-16,Pune,ST001,32.03,24.79,36.84,2.74,35
2019-04-17,Pune,ST001,31.99,27.45,39.45,1.98,44
2019-04-18,Pune,ST001,36.46,30.59,41.75,2.1,45
2019-04-19,Pune,ST001,29.03,21.28,36.99,0.94,49
2019-04-20,Pune,ST001,33.15,28.41,37.78,0.27,51
2019-04-21,Pune,ST001,35.27,27.36,41.34,1.66,40
2019-04-22,Pune,ST001,36.95,28.97,44.12,0.62,40
2019-04-23,Pune,ST001,31.01,24.79,36.74,0.09,54
2019-04-24,Pune,ST001,32.93,28.25,38.8,1.95,32
2019-04-25,Pune,ST001,33.05,27.78,40.99,0.74,46
2019-04-26,Pune,ST001,32.17,26.47,37.87,0.69,39
2019-04-27,Pune,ST001,31.46,26.23,37.88,0.46,41
2019-04-28,Pune,ST001,32.58,27.46,36.8,4.12,41
2019-04-29,Pune,ST001,25.99,18.1,33.36,1.62,31
2019-04-30,Pune,ST001,33.0,28.38,39.59,2.5,47
2019-05-01,Pune,ST001,31.71,24.77,37.32,2.29,51
2019-05-02,Pune,ST001,30.87,26.87,34.94,3.29,35
2019-05-03,Pune,ST001,35.79,29.41,42.16,0.88,37
2019-05-04,Pune,ST001,29.73,22.07,33.78,0.02,38
2019-05-05,Pune,ST001,30.26,25.11,34.26,0.23,36
2019-05-06,Pune,ST001,35.45,30.71,41.91,1.46,38
2019-05-07,Pune,ST001,29.16,22.55,33.91,0.26,49
2019-05-08,Pune,ST001,29.7,22.85,34.47,0.57,32
2019-05-09,Pune,ST001,30.5,23.75,37.12,0.51,52
2019-05-10,Pune,ST001,32.59,27.32,36.81,0.14,43
2019-05-11,Pune,ST001,31.11,26.11,36.37,0.54,48
2019-05-12,Pune,ST001,27.73,19.9,32.32,0.43,47
2019-05-13,Pune,ST001,29.31,21.62,35.63,0.37,31
2019-05-14,Pune,ST001,29.05,23.22,35.7,0.53,52
2019-05-15,Pune,ST001,30.13,22.74,37.01,0.01,44
2019-05-16,Pune,ST001,31.14,25.33,36.16,0.71,47
2019-05-17,Pune,ST001,31.02,25.33,35.38,0.14,36
2019-05-18,Pune,ST001,26.1,21.47,30.41,3.56,36
2019-05-19,Pune,ST001,32.25,26.54,37.95,1.22,31
