date,location,station,avg_temp,min_temp,max_temp,precipitation,humidity,year,month,day,month_name,season,temp_30d_avg,rain_30d_avg
2019-10-14,Pune,ST001,17.08,12.53,22.79,3.3,61,2019,10,14,October,Autumn,16.863000000000003,6.2610311408186075
2019-10-15,Pune,ST001,13.89,7.9,20.25,0.69,44,2019,10,15,October,Autumn,16.666666666666668,5.371031140818608
2019-10-16,Pune,ST001,17.35,12.49,24.28,0.3,42,2019,10,16,October,Autumn,16.665000000000003,5.130697807485276
2019-10-17,Pune,ST001,14.92,10.68,20.98,0.2,42,2019,10,17,October,Autumn,16.556,4.516031140818608
2019-10-18,Pune,ST001,15.39,10.09,22.64,7.25,59,2019,10,18,October,Autumn,16.406666666666666,4.550031140818608
2019-10-19,Pune,ST001,15.04,10.46,21.93,1.69,46,2019,10,19,October,Autumn,16.435666666666666,4.494031140818608
2019-10-20,Pune,ST001,14.53,7.69,20.99,0.54,50,2019,10,20,October,Autumn,16.369666666666667,3.9803644741519415
2019-10-21,Pune,ST001,21.6,15.46,26.2,0.07,60,2019,10,21,October,Autumn,16.57633333333333,3.5180311408186085
2019-10-22,Pune,ST001,19.9,15.32,27.24,1.25,54,2019,10,22,October,Autumn,16.803,3.4246978074852747
2019-10-23,Pune,ST001,21.24,17.21,28.99,1.04,63,2019,10,23,October,Autumn,16.934666666666665,3.2603644741519413
2019-10-24,Pune,ST001,14.38,7.15,18.93,1.82,51,2019,10,24,October,Autumn,16.679666666666666,3.1483644741519416
2019-10-25,Pune,ST001,17.28,12.58,23.24,2.24,40,2019,10,25,October,Autumn,16.841,3.0870311408186084
2019-10-26,Pune,ST001,14.34,7.91,19.37,2.42,43,2019,10,26,October,Autumn,16.772,2.9313644741519416
2019-10-27,Pune,ST001,15.71,10.36,22.73,0.42,52,2019,10,27,October,Autumn,16.699666666666666,2.8500311408186083
2019-10-28,Pune,ST001,15.28,8.94,22.17,1.06,49,2019,10,28,October,Autumn,16.651333333333334,2.746031140818608
2019-10-29,Pune,ST001,20.09,14.83,24.65,0.12,50,2019,10,29,October,Autumn,16.78066666666667,2.612364474151941
2019-10-30,Pune,ST001,16.56,12.21,24.07,0.08,53,2019,10,30,October,Autumn,16.87966666666667,2.3466978074852753
2019-10-31,Pune,ST001,19.85,14.95,24.57,1.07,55,2019,10,31,October,Autumn,16.976,2.339031140818608
2019-11-01,Pune,ST001,18.89,14.14,26.08,0.37,47,2019,11,1,November,Autumn,17.112666666666666,2.3340311408186087
2019-11-02,Pune,ST001,22.7,16.99,28.53,0.15,42,2019,11,2,November,Autumn,17.481333333333332,2.313697807485275
2019-11-03,Pune,ST001,14.45,7.82,19.77,0.18,40,2019,11,3,November,Autumn,17.326666666666664,2.222364474151942
2019-11-04,Pune,ST001,20.55,15.5,25.19,1.5,50,2019,11,4,November,Autumn,17.392333333333333,2.237697807485275
2019-11-05,Pune,ST001,20.38,16.34,25.05,1.69,59,2019,11,5,November,Autumn,17.518666666666665,2.2583644741519415
2019-11-06,Pune,ST001,15.8,9.72,22.45,0.25,46,2019,11,6,November,Autumn,17.478666666666665,2.238031140818608
2019-11-07,Pune,ST001,20.24,13.81,26.44,2.16,44,2019,11,7,November,Autumn,17.524333333333335,2.258697807485275
2019-11-08,Pune,ST001,18.84,10.99,23.33,0.25,58,2019,11,8,November,Autumn,17.584999999999997,2.2643644741519413
2019-11-09,Pune,ST001,17.69,11.33,22.14,3.45,52,2019,11,9,November,Autumn,17.556666666666665,2.3726978074852747
2019-11-10,Pune,ST001,16.46,10.58,20.75,0.34,44,2019,11,10,November,Autumn,17.574666666666666,1.31
2019-11-11,Pune,ST001,16.78,10.49,23.76,0.71,58,2019,11,11,November,Autumn,17.484666666666666,1.2630000000000001
2019-11-12,Pune,ST001,22.96,15.25,29.81,1.75,41,2019,11,12,November,Autumn,17.672333333333334,1.2786666666666666
2019-11-13,Pune,ST001,18.55,11.23,22.78,0.66,55,2019,11,13,November,Autumn,17.721333333333334,1.1906666666666665
2019-11-14,Pune,ST001,20.36,15.07,26.6,4.33,43,2019,11,14,November,Autumn,17.937,1.312
2019-11-15,Pune,ST001,17.0,12.05,21.33,1.16,61,2019,11,15,November,Autumn,17.925333333333334,1.340666666666667
2019-11-16,Pune,ST001,17.12,12.07,24.73,1.69,42,2019,11,16,November,Autumn,17.99866666666667,1.3903333333333334
2019-11-17,Pune,ST001,21.31,15.29,28.94,1.45,42,2019,11,17,November,Autumn,18.196,1.1969999999999998
2019-11-18,Pune,ST001,16.06,9.09,22.86,1.01,47,2019,11,18,November,Autumn,18.23,1.1743333333333335
2019-11-19,Pune,ST001,18.22,12.21,25.93,4.4,51,2019,11,19,November,Autumn,18.353,1.3030000000000002
2019-11-20,Pune,ST001,19.31,15.04,26.56,2.38,55,2019,11,20,November,Autumn,18.276666666666664,1.3800000000000001
2019-11-21,Pune,ST001,19.59,12.69,26.9,0.19,47,2019,11,21,November,Autumn,18.266333333333332,1.3446666666666667
2019-11-22,Pune,ST001,19.06,11.83,25.33,2.21,46,2019,11,22,November,Autumn,18.193666666666665,1.3836666666666666
2019-11-23,Pune,ST001,20.43,15.27,25.65,0.62,63,2019,11,23,November,Autumn,18.395333333333333,1.3436666666666666
2019-11-24,Pune,ST001,21.19,14.54,26.06,2.51,45,2019,11,24,November,Autumn,18.525666666666666,1.3526666666666667
2019-11-25,Pune,ST001,21.39,15.69,26.7,1.84,40,2019,11,25,November,Autumn,18.760666666666665,1.3333333333333333
2019-11-26,Pune,ST001,17.72,10.17,24.24,0.66,44,2019,11,26,November,Autumn,18.82766666666667,1.3413333333333333
2019-11-27,Pune,ST001,19.38,12.0,24.07,1.38,62,2019,11,27,November,Autumn,18.964333333333332,1.352
2019-11-28,Pune,ST001,22.75,16.65,27.78,0.93,40,2019,11,28,November,Autumn,19.053,1.379
2019-11-29,Pune,ST001,22.2,15.44,28.08,0.55,50,2019,11,29,November,Autumn,19.241,1.3946666666666667
2019-11-30,Pune,ST001,17.33,9.8,22.27,2.75,55,2019,11,30,November,Autumn,19.156999999999996,1.4506666666666665
2019-12-01,Pune,ST001,21.25,15.26,27.6,0.04,51,2019,12,1,December,Winter,19.235666666666663,1.4396666666666669
2019-12-02,Pune,ST001,16.24,10.99,23.93,0.77,55,2019,12,2,December,Winter,19.020333333333333,1.4603333333333333
2019-12-03,Pune,ST001,20.82,13.8,27.81,0.69,61,2019,12,3,December,Winter,19.232666666666667,1.4773333333333332
2019-12-04,Pune,ST001,25.01,20.13,31.68,0.56,56,2019,12,4,December,Winter,19.381333333333334,1.446
2019-12-05,Pune,ST001,18.87,13.32,25.2,1.13,43,2019,12,5,December,Winter,19.331000000000003,1.4273333333333333
2019-12-06,Pune,ST001,19.25,11.78,25.2,0.81,61,2019,12,6,December,Winter,19.446,1.446
2019-12-07,Pune,ST001,22.89,15.99,27.64,0.38,51,2019,12,7,December,Winter,19.534333333333333,1.3866666666666667
2019-12-08,Pune,ST001,17.94,12.33,25.52,3.19,45,2019,12,8,December,Winter,19.50433333333333,1.4846666666666666
2019-12-09,Pune,ST001,20.07,15.21,25.06,0.28,64,2019,12,9,December,Winter,19.583666666666666,1.379
2019-12-10,Pune,ST001,22.9,17.48,27.27,0.41,62,2019,12,10,December,Winter,19.798333333333332,1.3813333333333333
2019-12-11,Pune,ST001,20.32,15.19,27.32,0.64,61,2019,12,11,December,Winter,19.916333333333334,1.3790000000000002
2019-12-12,Pune,ST001,21.33,16.63,26.03,2.07,47,2019,12,12,December,Winter,19.862,1.3896666666666668
2019-12-13,Pune,ST001,23.62,16.64,29.1,0.35,52,2019,12,13,December,Winter,20.031,1.379333333333333
2019-12-14,Pune,ST001,23.04,18.03,27.15,0.05,44,2019,12,14,December,Winter,20.120333333333335,1.2366666666666668
2019-12-15,Pune,ST001,22.83,17.01,27.38,0.32,61,2019,12,15,December,Winter,20.314666666666664,1.2086666666666666
2019-12-16,Pune,ST001,21.63,16.09,26.32,2.88,44,2019,12,16,December,Winter,20.464999999999996,1.2483333333333333
2019-12-17,Pune,ST001,23.32,15.39,27.54,0.43,51,2019,12,17,December,Winter,20.532,1.2143333333333333
2019-12-18,Pune,ST001,22.37,16.81,29.0,1.47,63,2019,12,18,December,Winter,20.74233333333333,1.2296666666666667
2019-12-19,Pune,ST001,23.78,19.46,31.13,1.27,44,2019,12,19,December,Winter,20.927666666666664,1.1253333333333333
2019-12-20,Pune,ST001,21.82,17.46,27.31,0.82,41,2019,12,20,December,Winter,21.011333333333333,1.0733333333333335
2019-12-21,Pune,ST001,22.65,16.28,30.14,1.06,59,2019,12,21,December,Winter,21.113333333333333,1.1023333333333334
2019-12-22,Pune,ST001,21.0,14.61,25.86,1.04,54,2019,12,22,December,Winter,21.178,1.0633333333333332
2019-12-23,Pune,ST001,23.24,17.57,28.54,0.63,49,2019,12,23,December,Winter,21.271666666666665,1.0636666666666668
2019-12-24,Pune,ST001,21.67,15.94,26.27,2.2,49,2019,12,24,December,Winter,21.287666666666667,1.0533333333333332
2019-12-25,Pune,ST001,21.14,16.92,27.62,2.59,43,2019,12,25,December,Winter,21.279333333333334,1.0783333333333334
2019-12-26,Pune,ST001,24.3,18.23,29.98,0.29,55,2019,12,26,December,Winter,21.49866666666667,1.0659999999999998
2019-12-27,Pune,ST001,24.33,18.31,30.79,0.04,40,2019,12,27,December,Winter,21.663666666666664,1.0213333333333334
2019-12-28,Pune,ST001,25.73,21.13,32.77,0.51,51,2019,12,28,December,Winter,21.762999999999998,1.0073333333333332
2019-12-29,Pune,ST001,23.19,18.78,29.37,0.51,46,2019,12,29,December,Winter,21.796,1.006
2019-12-30,Pune,ST001,25.18,20.68,31.69,1.82,50,2019,12,30,December,Winter,22.057666666666666,0.975
2019-12-31,Pune,ST001,25.63,21.22,33.37,0.26,55,2019,12,31,December,Winter,22.203666666666667,0.9823333333333333
2020-01-01,Pune,ST001,25.62,19.18,30.81,1.26,47,2020,1,1,January,Winter,22.516333333333332,0.9986666666666667
2020-01-02,Pune,ST001,22.96,18.17,28.4,1.23,54,2020,1,2,January,Winter,22.587666666666667,1.0166666666666666
2020-01-03,Pune,ST001,25.24,20.24,32.11,0.18,62,2020,1,3,January,Winter,22.595333333333333,1.004
2020-01-04,Pune,ST001,25.85,21.16,32.3,2.35,56,2020,1,4,January,Winter,22.828,1.0446666666666666
2020-01-05,Pune,ST001,25.2,17.37,29.92,1.34,57,2020,1,5,January,Winter,23.026333333333334,1.0623333333333334
2020-01-06,Pune,ST001,20.73,13.32,26.24,1.68,64,2020,1,6,January,Winter,22.954333333333334,1.1056666666666668
2020-01-07,Pune,ST001,25.81,20.89,31.69,0.34,56,2020,1,7,January,Winter,23.216666666666665,1.0106666666666666
2020-01-08,Pune,ST001,30.47,25.15,36.14,3.5,48,2020,1,8,January,Winter,23.563333333333333,1.1179999999999999
2020-01-09,Pune,ST001,24.94,20.1,29.65,7.15,55,2020,1,9,January,Winter,23.631333333333334,1.3426666666666667
2020-01-10,Pune,ST001,24.27,18.3,31.97,0.13,48,2020,1,10,January,Winter,23.762999999999998,1.3256666666666668
2020-01-11,Pune,ST001,26.83,22.75,33.88,0.88,55,2020,1,11,January,Winter,23.946333333333335,1.286
2020-01-12,Pune,ST001,26.83,20.14,32.75,0.71,54,2020,1,12,January,Winter,24.053333333333335,1.2979999999999998
2020-01-13,Pune,ST001,28.9,22.81,35.62,0.82,47,2020,1,13,January,Winter,24.248666666666665,1.3236666666666668
2020-01-14,Pune,ST001,23.64,16.05,31.23,0.4,44,2020,1,14,January,Winter,24.275666666666666,1.3263333333333334
2020-01-15,Pune,ST001,28.15,23.49,32.7,0.98,61,2020,1,15,January,Winter,24.493000000000002,1.2630000000000001
2020-01-16,Pune,ST001,27.97,20.76,32.97,2.21,58,2020,1,16,January,Winter,24.648,1.3223333333333334
2020-01-17,Pune,ST001,26.49,19.33,32.66,0.09,52,2020,1,17,January,Winter,24.78533333333333,1.2763333333333333
2020-01-18,Pune,ST001,27.68,23.17,34.88,0.34,41,2020,1,18,January,Winter,24.915333333333333,1.2453333333333334
2020-01-19,Pune,ST001,29.33,23.74,33.48,1.18,50,2020,1,19,January,Winter,25.165666666666663,1.2573333333333332
2020-01-20,Pune,ST001,29.12,24.44,37.05,0.92,62,2020,1,20,January,Winter,25.38133333333333,1.2526666666666666
2020-01-21,Pune,ST001,24.81,19.79,30.63,0.99,53,2020,1,21,January,Winter,25.508333333333333,1.2510000000000001
2020-01-22,Pune,ST001,29.26,24.21,34.7,0.88,52,2020,1,22,January,Winter,25.709,1.2593333333333334
2020-01-23,Pune,ST001,27.44,21.22,32.61,1.19,51,2020,1,23,January,Winter,25.901333333333334,1.2256666666666665
2020-01-24,Pune,ST001,27.87,22.22,32.57,2.78,62,2020,1,24,January,Winter,26.125666666666667,1.232
2020-01-25,Pune,ST001,28.0,20.21,35.16,2.45,43,2020,1,25,January,Winter,26.249,1.304
2020-01-26,Pune,ST001,27.63,23.12,35.45,1.69,59,2020,1,26,January,Winter,26.358999999999998,1.3590000000000002
2020-01-27,Pune,ST001,30.71,22.81,36.36,1.76,57,2020,1,27,January,Winter,26.525,1.4006666666666665
2020-01-28,Pune,ST001,28.02,23.1,35.83,3.33,60,2020,1,28,January,Winter,26.685999999999996,1.4946666666666666
2020-01-29,Pune,ST001,25.86,18.77,33.16,0.63,46,2020,1,29,January,Winter,26.708666666666666,1.4549999999999998
2020-01-30,Pune,ST001,27.58,22.23,33.51,1.43,63,2020,1,30,January,Winter,26.773666666666667,1.494
2020-01-31,Pune,ST001,28.96,24.39,35.66,1.19,40,2020,1,31,January,Winter,26.884999999999998,1.4916666666666667
2020-02-01,Pune,ST001,31.39,23.96,37.13,0.26,40,2020,2,1,February,Winter,27.166,1.4593333333333334
2020-02-02,Pune,ST001,30.13,24.89,36.36,0.68,45,2020,2,2,February,Winter,27.329,1.476
2020-02-03,Pune,ST001,27.05,20.41,31.28,0.69,59,2020,2,3,February,Winter,27.368999999999996,1.4206666666666665
2020-02-04,Pune,ST001,34.5,28.23,41.28,4.49,60,2020,2,4,February,Winter,27.679,1.5256666666666667
2020-02-05,Pune,ST001,29.73,23.84,33.94,0.77,43,2020,2,5,February,Winter,27.979,1.4953333333333334
2020-02-06,Pune,ST001,32.06,26.08,39.33,1.88,48,2020,2,6,February,Winter,28.187333333333335,1.5466666666666666
2020-02-07,Pune,ST001,29.03,22.1,36.33,1.35,44,2020,2,7,February,Winter,28.139333333333337,1.475
2020-02-08,Pune,ST001,30.65,26.3,35.6,4.2,62,2020,2,8,February,Winter,28.329666666666665,1.3766666666666665
2020-02-09,Pune,ST001,31.43,24.75,36.72,0.55,49,2020,2,9,February,Winter,28.56833333333333,1.3906666666666667
2020-02-10,Pune,ST001,32.37,24.78,38.29,0.25,54,2020,2,10,February,Winter,28.753,1.3696666666666668
2020-02-11,Pune,ST001,32.12,27.89,38.5,0.2,64,2020,2,11,February,Winter,28.929333333333332,1.3526666666666667
2020-02-12,Pune,ST001,31.81,27.25,36.96,1.0,61,2020,2,12,February,Winter,29.026333333333337,1.3586666666666667
2020-02-13,Pune,ST001,29.3,22.43,35.67,5.65,60,2020,2,13,February,Winter,29.215,1.5336666666666667
2020-02-14,Pune,ST001,28.83,23.09,34.03,1.23,54,2020,2,14,February,Winter,29.237666666666666,1.542
2020-02-15,Pune,ST001,30.92,25.31,35.14,1.86,54,2020,2,15,February,Winter,29.336000000000002,1.5303333333333333
2020-02-16,Pune,ST001,32.34,27.79,36.35,0.8,63,2020,2,16,February,Winter,29.531000000000002,1.554
2020-02-17,Pune,ST001,29.89,23.86,34.29,0.29,55,2020,2,17,February,Winter,29.604666666666667,1.5523333333333333
2020-02-18,Pune,ST001,32.82,28.31,39.99,0.14,50,2020,2,18,February,Winter,29.721,1.5176666666666667
2020-02-19,Pune,ST001,33.76,27.85,41.6,3.55,60,2020,2,19,February,Winter,29.875666666666667,1.6053333333333335
2020-02-20,Pune,ST001,28.64,21.58,34.34,0.24,63,2020,2,20,February,Winter,30.003333333333334,1.5803333333333334
2020-02-21,Pune,ST001,28.9,23.87,34.95,0.52,40,2020,2,21,February,Winter,29.991333333333333,1.5683333333333331
2020-02-22,Pune,ST001,30.52,24.59,35.1,1.82,50,2020,2,22,February,Winter,30.094,1.5893333333333333
2020-02-23,Pune,ST001,31.58,23.62,37.79,0.66,58,2020,2,23,February,Winter,30.21766666666667,1.5186666666666668
2020-02-24,Pune,ST001,29.84,23.09,34.41,1.15,53,2020,2,24,February,Winter,30.279,1.4753333333333332
2020-02-25,Pune,ST001,34.04,26.68,40.49,1.68,41,2020,2,25,February,Winter,30.49266666666667,1.475
2020-02-26,Pune,ST001,32.08,26.42,39.81,1.64,41,2020,2,26,February,Winter,30.538333333333334,1.471
2020-02-27,Pune,ST001,31.31,24.24,36.09,2.96,64,2020,2,27,February,Winter,30.648000000000003,1.4586666666666668
2020-02-28,Pune,ST001,28.14,23.97,35.19,2.04,44,2020,2,28,February,Winter,30.724,1.5056666666666667
2020-02-29,Pune,ST001,28.47,23.98,32.57,0.1,44,2020,2,29,February,Winter,30.753666666666668,1.4613333333333334
2020-03-01,Pune,ST001,32.06,27.24,37.56,0.57,42,2020,3,1,March,Summer,30.857000000000003,1.4406666666666668
2020-03-02,Pune,ST001,26.81,21.2,31.26,0.1,44,2020,3,2,March,Summer,30.704333333333334,1.4353333333333331
2020-03-03,Pune,ST001,33.8,26.41,39.21,3.09,43,2020,3,3,March,Summer,30.826666666666664,1.5156666666666667
2020-03-04,Pune,ST001,31.29,25.9,35.98,0.53,39,2020,3,4,March,Summer,30.968,1.5103333333333333
2020-03-05,Pune,ST001,38.83,32.21,44.32,0.51,42,2020,3,5,March,Summer,31.112333333333332,1.3776666666666666
2020-03-06,Pune,ST001,36.83,29.99,42.5,0.42,42,2020,3,6,March,Summer,31.349,1.366
2020-03-07,Pune,ST001,31.41,25.07,36.61,0.03,45,2020,3,7,March,Summer,31.327333333333335,1.3043333333333333
2020-03-08,Pune,ST001,31.63,26.2,38.26,0.12,41,2020,3,8,March,Summer,31.413999999999998,1.2633333333333332
2020-03-09,Pune,ST001,34.11,27.8,41.78,0.32,50,2020,3,9,March,Summer,31.529333333333334,1.1340000000000001
2020-03-10,Pune,ST001,35.72,30.35,41.32,1.87,50,2020,3,10,March,Summer,31.672333333333334,1.178
2020-03-11,Pune,ST001,28.41,24.08,33.18,1.44,51,2020,3,11,March,Summer,31.540333333333333,1.2176666666666667
2020-03-12,Pune,ST001,28.13,20.16,33.22,0.28,48,2020,3,12,March,Summer,31.407333333333334,1.2203333333333335
2020-03-13,Pune,ST001,30.74,26.23,38.15,0.97,51,2020,3,13,March,Summer,31.371666666666666,1.2193333333333336
2020-03-14,Pune,ST001,33.43,29.14,39.72,0.33,43,2020,3,14,March,Summer,31.509333333333334,1.042
2020-03-15,Pune,ST001,33.28,25.77,39.1,3.03,35,2020,3,15,March,Summer,31.657666666666664,1.102
2020-03-16,Pune,ST001,34.58,29.37,39.18,0.1,42,2020,3,16,March,Summer,31.779666666666667,1.0433333333333334
2020-03-17,Pune,ST001,29.62,23.02,35.42,1.08,41,2020,3,17,March,Summer,31.689,1.0526666666666666
2020-03-18,Pune,ST001,27.2,21.88,32.31,0.56,42,2020,3,18,March,Summer,31.599333333333334,1.0616666666666668
2020-03-19,Pune,ST001,34.21,28.64,41.98,0.73,54,2020,3,19,March,Summer,31.645666666666667,1.0813333333333333
2020-03-20,Pune,ST001,30.53,25.48,38.06,0.75,38,2020,3,20,March,Summer,31.537999999999997,0.988
2020-03-21,Pune,ST001,27.93,22.56,32.27,0.81,30,2020,3,21,March,Summer,31.514333333333333,1.0070000000000001
2020-03-22,Pune,ST001,32.72,27.07,38.78,0.17,31,2020,3,22,March,Summer,31.641666666666666,0.9953333333333333
2020-03-23,Pune,ST001,34.16,27.28,39.06,1.93,54,2020,3,23,March,Summer,31.762999999999998,0.999
2020-03-24,Pune,ST001,32.17,26.12,37.81,0.57,45,2020,3,24,March,Summer,31.782666666666664,0.9960000000000001
2020-03-25,Pune,ST001,31.45,23.67,38.95,0.01,35,2020,3,25,March,Summer,31.836333333333336,0.958
2020-03-26,Pune,ST001,32.12,27.95,38.23,1.32,35,2020,3,26,March,Summer,31.772333333333332,0.946
2020-03-27,Pune,ST001,31.66,25.65,37.0,0.91,40,2020,3,27,March,Summer,31.758333333333333,0.9216666666666666
2020-03-28,Pune,ST001,29.52,23.18,34.35,0.45,38,2020,3,28,March,Summer,31.698666666666664,0.8379999999999999
2020-03-29,Pune,ST001,30.92,23.24,38.12,1.25,37,2020,3,29,March,Summer,31.791333333333334,0.8116666666666666
2020-03-30,Pune,ST001,33.64,29.45,40.14,5.94,34,2020,3,30,March,Summer,31.963666666666665,1.0063333333333333
2020-03-31,Pune,ST001,33.21,26.91,39.08,0.15,49,2020,3,31,March,Summer,32.001999999999995,0.9923333333333333
2020-04-01,Pune,ST001,32.87,25.45,37.74,1.23,50,2020,4,1,April,Summer,32.20399999999999,1.03
2020-04-02,Pune,ST001,30.31,25.34,35.64,0.16,51,2020,4,2,April,Summer,32.087666666666664,0.9323333333333333
2020-04-03,Pune,ST001,32.09,24.59,39.93,0.09,50,2020,4,3,April,Summer,32.114333333333335,0.9176666666666666
2020-04-04,Pune,ST001,27.69,23.62,33.77,1.55,50,2020,4,4,April,Summer,31.743,0.9523333333333334
2020-04-05,Pune,ST001,32.87,25.94,38.47,0.42,52,2020,4,5,April,Summer,31.610999999999997,0.9523333333333334
2020-04-06,Pune,ST001,35.61,27.87,41.69,1.38,50,2020,4,6,April,Summer,31.750999999999998,0.9973333333333334
2020-04-07,Pune,ST001,29.2,22.58,36.32,0.23,38,2020,4,7,April,Summer,31.67,1.0010000000000001
2020-04-08,Pune,ST001,31.14,25.38,36.5,1.84,52,2020,4,8,April,Summer,31.571,1.0516666666666667
2020-04-09,Pune,ST001,33.13,28.96,37.85,0.07,42,2020,4,9,April,Summer,31.48466666666667,0.9916666666666667
2020-04-10,Pune,ST001,35.15,27.46,41.49,0.65,50,2020,4,10,April,Summer,31.709333333333333,0.9653333333333334
2020-04-11,Pune,ST001,31.38,25.5,38.04,1.94,30,2020,4,11,April,Summer,31.817666666666664,1.0206666666666666
2020-04-12,Pune,ST001,30.82,26.7,37.67,2.24,47,2020,4,12,April,Summer,31.820333333333334,1.063
2020-04-13,Pune,ST001,27.98,21.22,35.51,0.21,37,2020,4,13,April,Summer,31.638666666666666,1.059
2020-04-14,Pune,ST001,32.51,26.58,37.99,0.15,48,2020,4,14,April,Summer,31.613,0.963
2020-04-15,Pune,ST001,36.74,32.24,41.04,0.44,45,2020,4,15,April,Summer,31.685,0.9743333333333334
2020-04-16,Pune,ST001,32.82,27.96,40.65,3.02,41,2020,4,16,April,Summer,31.791666666666668,1.039
2020-04-17,Pune,ST001,32.12,27.87,37.86,0.24,49,2020,4,17,April,Summer,31.955666666666666,1.0283333333333333
2020-04-18,Pune,ST001,32.84,26.54,39.33,0.26,38,2020,4,18,April,Summer,31.910000000000004,1.0126666666666666
2020-04-19,Pune,ST001,32.07,25.58,38.73,0.41,42,2020,4,19,April,Summer,31.961333333333332,1.0013333333333334
2020-04-20,Pune,ST001,30.26,24.23,36.44,0.07,42,2020,4,20,April,Summer,32.039,0.9766666666666667
2020-04-21,Pune,ST001,33.81,26.54,38.63,2.06,45,2020,4,21,April,Summer,32.07533333333333,1.0396666666666665
2020-04-22,Pune,ST001,32.45,25.0,39.47,4.05,48,2020,4,22,April,Summer,32.01833333333333,1.1103333333333334
2020-04-23,Pune,ST001,31.94,25.47,39.15,1.12,43,2020,4,23,April,Summer,32.010666666666665,1.1286666666666667
2020-04-24,Pune,ST001,29.7,25.65,35.91,0.14,53,2020,4,24,April,Summer,31.952333333333332,1.133
2020-04-25,Pune,ST001,34.66,27.88,40.61,1.45,36,2020,4,25,April,Summer,32.037,1.1373333333333333
2020-04-26,Pune,ST001,33.19,27.52,37.65,2.05,30,2020,4,26,April,Summer,32.088,1.1753333333333333
2020-04-27,Pune,ST001,30.46,24.19,34.79,0.7,53,2020,4,27,April,Summer,32.11933333333334,1.1836666666666666
2020-04-28,Pune,ST001,33.81,27.22,39.17,1.85,46,2020,4,28,April,Summer,32.215666666666664,1.2036666666666667
2020-04-29,Pune,ST001,30.45,25.05,35.69,0.93,34,2020,4,29,April,Summer,32.10933333333333,1.0366666666666666
2020-04-30,Pune,ST001,29.76,22.09,37.57,0.36,34,2020,4,30,April,Summer,31.99433333333333,1.0436666666666667
2020-05-01,Pune,ST001,29.74,25.2,36.87,0.1,32,2020,5,1,May,Summer,31.89,1.006
2020-05-02,Pune,ST001,27.44,20.76,34.08,0.86,38,2020,5,2,May,Summer,31.794333333333334,1.0293333333333332
2020-05-03,Pune,ST001,32.31,28.29,38.38,0.25,31,2020,5,3,May,Summer,31.801666666666666,1.0346666666666666
2020-05-04,Pune,ST001,27.17,19.47,31.83,0.53,51,2020,5,4,May,Summer,31.784333333333333,1.0006666666666666
2020-05-05,Pune,ST001,28.41,23.96,36.33,0.0,31,2020,5,5,May,Summer,31.63566666666667,0.9866666666666666
2020-05-06,Pune,ST001,26.47,22.09,31.97,1.31,45,2020,5,6,May,Summer,31.331,0.9843333333333333
2020-05-07,Pune,ST001,30.77,25.44,35.2,0.05,54,2020,5,7,May,Summer,31.383333333333333,0.9783333333333333
2020-05-08,Pune,ST001,30.55,25.05,36.52,2.32,49,2020,5,8,May,Summer,31.363666666666667,0.9943333333333333
2020-05-09,Pune,ST001,30.07,25.22,37.57,0.31,40,2020,5,9,May,Summer,31.261666666666667,1.0023333333333333
2020-05-10,Pune,ST001,28.41,22.07,35.96,0.57,47,2020,5,10,May,Summer,31.037,0.9996666666666666
2020-05-11,Pune,ST001,28.04,22.27,32.08,0.69,31,2020,5,11,May,Summer,30.925666666666665,0.958
2020-05-12,Pune,ST001,31.55,27.41,39.1,0.18,53,2020,5,12,May,Summer,30.95,0.8893333333333333
2020-05-13,Pune,ST001,29.23,23.95,34.31,2.09,44,2020,5,13,May,Summer,30.991666666666667,0.952
2020-05-14,Pune,ST001,31.04,23.8,35.2,0.17,49,2020,5,14,May,Summer,30.94266666666667,0.9526666666666668
2020-05-15,Pune,ST001,28.3,21.54,35.69,0.1,53,2020,5,15,May,Summer,30.661333333333335,0.9413333333333332
2020-05-16,Pune,ST001,30.55,23.65,38.01,1.76,42,2020,5,16,May,Summer,30.58566666666667,0.8993333333333333
2020-05-17,Pune,ST001,32.92,26.13,39.31,1.28,41,2020,5,17,May,Summer,30.612333333333332,0.9339999999999998
2020-05-18,Pune,ST001,31.25,26.0,37.54,1.31,38,2020,5,18,May,Summer,30.55933333333333,0.969
2020-05-19,Pune,ST001,28.95,24.55,36.2,0.24,48,2020,5,19,May,Summer,30.455333333333336,0.9633333333333333
2020-05-20,Pune,ST001,30.32,25.23,37.46,1.17,42,2020,5,20,May,Summer,30.457333333333334,1.0
2020-05-21,Pune,ST001,29.12,21.79,36.68,1.14,37,2020,5,21,May,Summer,30.301,0.9693333333333333
2020-05-22,Pune,ST001,29.56,21.64,35.77,0.77,51,2020,5,22,May,Summer,30.20466666666667,0.86
2020-05-23,Pune,ST001,28.72,22.74,36.59,0.65,31,2020,5,23,May,Summer,30.09733333333333,0.8443333333333333
2020-05-24,Pune,ST001,28.96,24.92,36.95,1.03,53,2020,5,24,May,Summer,30.07266666666667,0.874
2020-05-25,Pune,ST001,29.68,25.12,34.15,0.34,47,2020,5,25,May,Summer,29.906666666666663,0.837
2020-05-26,Pune,ST001,26.92,21.63,34.31,0.2,54,2020,5,26,May,Summer,29.69766666666667,0.7753333333333334
2020-05-27,Pune,ST001,26.75,20.44,32.75,0.51,37,2020,5,27,May,Summer,29.574,0.769
